title;desc;long_desc;start_date;end_date;location_uid;link;img;keyword;location_name
Qu’est-ce que faire famille?;Sophie Galabru;;2024-12-09T19:00:00+0200;2024-12-09T21:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/conference-sophie-galabru-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03162730/24-1209-sophie-galabru-01_C_juliette-paulet-allary-editions-680x680.jpg?date=72569;Conférence;Théâtre de Cornouaille - L'Atelier
Grégory Privat;Phœnix;;2024-12-10T20:00:00+0200;2024-12-10T22:00:00+0200;48680502;https://www.theatre-cornouaille.fr/projects/gregory-privat-phoenix-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03163013/24-1210-gregory-privat-01_C_jeff-ludovicus-680x680.jpg?date=74847;Musique/Jazz;Le Triskell - Pont-L’Abbé
Natchav;Les Ombres Portées;;2024-12-12T20:00:00+0200;2024-12-12T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/natchav-les-ombres-portees-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03163150/24-1212-natchav-03_C_les-ombres-portees-680x680.jpg?date=107348;Musique/Théâtre d'ombres;Théâtre de Cornouaille
Natchav;Les Ombres Portées;;2024-12-14T20:00:00+0200;2024-12-14T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/natchav-les-ombres-portees-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03163150/24-1212-natchav-03_C_les-ombres-portees-680x680.jpg?date=107348;Musique/Théâtre d'ombres;Théâtre de Cornouaille
Cœur avec les doigts;Enora Boëlle / Le Joli Collectif;;2024-12-16T19:00:00+0200;2024-12-16T21:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/coeur-avec-les-doigts-enora-boelle-le-joli-collectif-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03163405/24-1216-coeur-doigts-02_C_enora-boelle-680x680.jpg?date=175984;Théâtre;Théâtre de Cornouaille
Valse avec W…;Marc Lacourt / Ma Compagnie;;2024-12-18T20:00:00+0200;2024-12-18T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/valse-avec-w-marc-lacourt-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/05103629/24-1218-valse-w-04_C_pierre_planchenault-1-680x680.jpg?date=125571;Danse;Théâtre de Cornouaille
Valse avec W…;Marc Lacourt / Ma Compagnie;;2024-12-20T20:00:00+0200;2024-12-20T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/valse-avec-w-marc-lacourt-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/05103629/24-1218-valse-w-04_C_pierre_planchenault-1-680x680.jpg?date=125571;Danse;Théâtre de Cornouaille
Der Lauf;Vélocimanes Associés;;2025-01-11T20:00:00+0200;2025-01-11T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/der-lauf-velocimanes-associes-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03165018/25-0110-lauf-05_C_lena-politowski-680x680.jpg?date=121719;Cirque;Théâtre de Cornouaille - L'Atelier
Der Lauf;Vélocimanes Associés;;2025-01-13T20:00:00+0200;2025-01-13T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/der-lauf-velocimanes-associes-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03165018/25-0110-lauf-05_C_lena-politowski-680x680.jpg?date=121719;Cirque;Théâtre de Cornouaille - L'Atelier
Yé ! (L’eau);Circus Baobab;;2025-01-11T20:00:00+0200;2025-01-11T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/ye-leau-circus-baobab-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03170430/25-0110-ye-15_C_metlili-680x680.jpg?date=88265;Cirque;Théâtre de Cornouaille
Yé ! (L’eau);Circus Baobab;;2025-01-13T20:00:00+0200;2025-01-13T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/ye-leau-circus-baobab-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03170430/25-0110-ye-15_C_metlili-680x680.jpg?date=88265;Cirque;Théâtre de Cornouaille
Le Repos du guerrier;Edouard Peurichard;;2025-01-16T20:00:00+0200;2025-01-16T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/le-repos-du-guerrier-edouard-perichard-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171658/25-0116-repos-guerrier-01_C_francis-rodor-680x680.jpg?date=111130;Cirque;Théâtre de Cornouaille - L'Atelier
Le Repos du guerrier;Edouard Peurichard;;2025-01-17T20:00:00+0200;2025-01-17T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/le-repos-du-guerrier-edouard-perichard-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171658/25-0116-repos-guerrier-01_C_francis-rodor-680x680.jpg?date=111130;Cirque;Théâtre de Cornouaille - L'Atelier
Derby;Emmanuelle Hiron – Valia Beauvieux;;2025-01-16T20:00:00+0200;2025-01-16T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/derby-emmanuelle-hiron-valia-beauvieux-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171545/25-0116-derby-03_C_christophe-raynaud-de-lage-680x680.jpg?date=149485;Cirque;Théâtre de Cornouaille
Derby;Emmanuelle Hiron – Valia Beauvieux;;2025-01-17T20:00:00+0200;2025-01-17T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/derby-emmanuelle-hiron-valia-beauvieux-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171545/25-0116-derby-03_C_christophe-raynaud-de-lage-680x680.jpg?date=149485;Cirque;Théâtre de Cornouaille
Stage de cirque et arts plastiques;Autour du spectacle Pli;;2025-01-18T10:00:00+0200;2025-01-18T12:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/stage-de-cirque-autour-de-pli-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/07123350/25-0122-pli-08_C_loic-nys-680x680.jpg?date=109445;Stage;Théâtre de Cornouaille
Voyages;Jean-Baptiste Doulcet;;2025-01-19T17:00:00+0200;2025-01-19T19:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/voyages-jean-baptiste-doulcet-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171838/25-0119-jean-baptiste-doulcet-01_C_nikolaj-lund-680x680.jpg?date=84972;Musique/Concert au chocolat;Théâtre de Cornouaille
La boule;Liam Lelarge – Kim Marro;;2025-01-20T20:00:00+0200;2025-01-20T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/la-boule-liam-lelarge-kim-marro-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172014/25-0120-boule-01_C_jean-claude-leblanc-680x680.jpg?date=106546;Cirque;Divers lieux
La boule;Liam Lelarge – Kim Marro;;2025-01-24T20:00:00+0200;2025-01-24T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/la-boule-liam-lelarge-kim-marro-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172014/25-0120-boule-01_C_jean-claude-leblanc-680x680.jpg?date=106546;Cirque;Divers lieux
Strano;Cirque Trottola;;2025-01-22T20:00:00+0200;2025-01-22T22:00:00+0200;84822207;https://www.theatre-cornouaille.fr/projects/strano-cirque-trottola-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171009/25-0122-strano-01_C_titoune-680x680.jpg?date=247945;Cirque;Pluguffan - Place Kroaz Ar Bleuñv
Strano;Cirque Trottola;;2025-01-29T20:00:00+0200;2025-01-29T22:00:00+0200;84822207;https://www.theatre-cornouaille.fr/projects/strano-cirque-trottola-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03171009/25-0122-strano-01_C_titoune-680x680.jpg?date=247945;Cirque;Pluguffan - Place Kroaz Ar Bleuñv
Pli;Inbal Ben Haim;;2025-01-22T20:00:00+0200;2025-01-22T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/pli-inbal-ben-haim/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/06121435/25-0122-pli-02_C_domitille-martin-680x680.jpg?date=51174;Cirque;Théâtre de Cornouaille
Pli;Inbal Ben Haim;;2025-01-23T20:00:00+0200;2025-01-23T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/pli-inbal-ben-haim/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/06121435/25-0122-pli-02_C_domitille-martin-680x680.jpg?date=51174;Cirque;Théâtre de Cornouaille
Dans la peau d’un magicien;Thierry Collet / Le Phalène;;2025-01-25T20:00:00+0200;2025-01-25T22:00:00+0200;16584185;https://www.theatre-cornouaille.fr/projects/dans-la-peau-dun-magicien-thierry-collet-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172148/25-0125-peau-magicien-01_C_baptiste-lequiniou-680x680.jpg?date=119371;Cirque/Magie;L’Archipel - Fouesnant
Dans la peau d’un magicien;Thierry Collet / Le Phalène;;2025-01-26T20:00:00+0200;2025-01-26T22:00:00+0200;16584185;https://www.theatre-cornouaille.fr/projects/dans-la-peau-dun-magicien-thierry-collet-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172148/25-0125-peau-magicien-01_C_baptiste-lequiniou-680x680.jpg?date=119371;Cirque/Magie;L’Archipel - Fouesnant
Influence;Les Invendus;;2025-01-28T20:00:00+0200;2025-01-28T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/influence-les-invendus-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172343/25-0128-influence-05_C_tanguy-marchand-680x680.jpg?date=73736;Cirque;Divers lieux
Influence;Les Invendus;;2025-01-02T20:00:00+0200;2025-01-02T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/influence-les-invendus-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172343/25-0128-influence-05_C_tanguy-marchand-680x680.jpg?date=73736;Cirque;Divers lieux
Spectacle des élèves;Balles à fond;;2025-01-29T20:00:00+0200;2025-01-29T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/spectacle-des-eleves-balles-a-fond-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2023/06/16105928/vivre-ensemble-680x680.jpg?date=76585;Impromptu;Théâtre de Cornouaille - L'Atelier
Spectacle des élèves;Balles à fond;;2025-01-30T20:00:00+0200;2025-01-30T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/spectacle-des-eleves-balles-a-fond-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2023/06/16105928/vivre-ensemble-680x680.jpg?date=76585;Impromptu;Théâtre de Cornouaille - L'Atelier
RÉVOLTE ou tentatives de l’échec;Les Filles Du Renard Pâle;;2025-01-29T20:00:00+0200;2025-01-29T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/revolte-ou-tentatives-de-lechec-les-filles-du-renard-pale-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172518/25-0129-revolte-01_C_kalimba-680x680.jpg?date=90072;Cirque;Théâtre de Cornouaille
RÉVOLTE ou tentatives de l’échec;Les Filles Du Renard Pâle;;2025-01-31T20:00:00+0200;2025-01-31T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/revolte-ou-tentatives-de-lechec-les-filles-du-renard-pale-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172518/25-0129-revolte-01_C_kalimba-680x680.jpg?date=90072;Cirque;Théâtre de Cornouaille
Influence;Les Invendus;;2025-02-28T20:00:00+0200;2025-02-28T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/influence-les-invendus-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172343/25-0128-influence-05_C_tanguy-marchand-680x680.jpg?date=73736;Cirque;Divers lieux
Influence;Les Invendus;;2025-02-02T20:00:00+0200;2025-02-02T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/influence-les-invendus-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172343/25-0128-influence-05_C_tanguy-marchand-680x680.jpg?date=73736;Cirque;Divers lieux
Quatuor Lontano et Tanguy de Williencourt;Schumann / Brahms;;2025-02-02T17:00:00+0200;2025-02-02T19:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/quatuor-lontano-et-tanguy-de-williencourt-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172741/25-0202-quatuor-lontano-01_C_chloe-vollmer-lo-680x680.jpg?date=135585;Musique/Concert au chocolat;Théâtre de Cornouaille
Peut-on raconter une autre histoire du monde ?;Pierre Singaravélou;;2025-02-03T19:00:00+0200;2025-02-03T21:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/conference-pierre-singaravelou-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03162902/25-0203-pierre-singaravelou-01_C_claire-delfino-680x680.jpg?date=87091;Conférence;Théâtre de Cornouaille - L'Atelier
Retours;Fredrik Brattberg / Simon Delétang;;2025-02-04T20:00:00+0200;2025-02-04T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/retours-fredrik-brattberg-simon-deletang-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/04121148/25-0204-retours-04_C_jean-louis-fernandez-680x680.jpg?date=137659;Théâtre;Divers lieux
Retours;Fredrik Brattberg / Simon Delétang;;2025-02-06T20:00:00+0200;2025-02-06T22:00:00+0200;11634941;https://www.theatre-cornouaille.fr/projects/retours-fredrik-brattberg-simon-deletang-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/04121148/25-0204-retours-04_C_jean-louis-fernandez-680x680.jpg?date=137659;Théâtre;Divers lieux
Kogoba  Basigui;Red Desert Orchestra / Kaladjula Band;;2025-02-04T20:00:00+0200;2025-02-04T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/kogoba-basigui-red-desert-orchestra-kaladjula-band-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/03172906/25-0204-kogoba-basigui-08_C_margaux-rodrigues-680x680.jpg?date=180731;Musique/Musique du monde;Théâtre de Cornouaille
Fiskal;Cie C’hoari;;2025-02-25T20:00:00+0200;2025-02-25T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/fiskal-cie-choari-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/04121300/25-0225-fiskal-01_C_xavier-le-postec-680x680.jpg?date=105412;Danse/Skateboard;Théâtre de Cornouaille
Fiskal;Cie C’hoari;;2025-02-27T20:00:00+0200;2025-02-27T22:00:00+0200;33981020;https://www.theatre-cornouaille.fr/projects/fiskal-cie-choari-24-25/;https://cdn.theatre-cornouaille.fr/wp-content/uploads/2024/06/04121300/25-0225-fiskal-01_C_xavier-le-postec-680x680.jpg?date=105412;Danse/Skateboard;Théâtre de Cornouaille
